episode_no,file,title,status,sentence_index,episode_tickers,sentence_tickers,actions,instruments,contract_counts,strikes_or_spreads,prices_and_returns,evidence
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,237,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,"call, put",,"145 call, 146 call, 137 put, 155 call",,而這裡你看8萬張150的call，7萬張145 call和7萬張146 call，6萬張137 put，6萬張155 call。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,239,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,stock,,,,這就是做市商殺期權原則，基本上持倉最大的期權都是韭菜，最後股價會變化到使得這些期權都歸零。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,240,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,stock,,,股價最終會收在142,這就是為什麼股價最終會收在142，使得排名前十的期權全部歸零。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,253,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,sell,,,,,那麼阿寶透過監測Citadel和高盛的倉位，發現他倆之前都是NVIDIA的最大莊家，最近卻在大量賣出NVIDIA。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,254,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,sell,stock,,,"賣出了79000, 成本108, 賣出了42000",Citadel賣出了79000股NVIDIA，持倉成本108，而高盛最大賣出的倉位也是NVIDIA，近期賣出了42000股。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,259,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,call,,146 call,,那麼在6月22號週五收盤前，阿寶也是埋入了NVIDIA 711 146 call，市價3.6，再次重新殺入市場，讓我們敬請期待。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,266,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,buy,call,,146 call,買入了NVIDIA 711 ,認真收看上一期影片的粉絲朋友都知道，阿寶在上週五也就是一年四個神奇日子之一的四巫日，6月20號尾盤買入了NVIDIA 711 146 call。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,272,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,call,,146 call,40%,這張146 call漲幅40%，我們又贏了。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,274,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,close,"call, stock",,147到150,"股價又站上了147.9, 股價一口氣衝到149",在此之後，阿寶也是分析了NVIDIA這週期權的資料，發現在147到150區間存在大量的未平倉call，而股價又站上了147.9，說明了這周很可能會發生gamma squeeze，股價一口氣衝到149。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,277,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,stock,,,,我曾經在往期的影片中和大家提到過，NVIDIA的期權很大程度上決定了NVIDIA股票的價格。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,278,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,long,call,,177到155的,,在這週五，總共有40萬張看漲期權集中在177到155的價格。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,279,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,"buy, long","call, stock",,,,如果你是做市商，在面臨散戶和機構買入如此龐大數量的看漲期權，而股價又在不斷上行時，你會怎麼辦？
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,280,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,buy,stock,,,,沒錯，你會不得不買入大量的正股來對沖風險，從而推動股價上漲。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,281,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,buy,stock,,,,而隨著股價上漲，虛值期權變為實值，期權的gamma陡然增大，做市商需要加速買入更多正股來維持對沖，形成買入、漲價、更多買入的惡性迴圈。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,285,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,take_profit,call,,146 call,"成本，6.75, 止盈，賬戶從而來到了13000",而我選擇在這裡獲利了結，711 146 call，3.6的成本，6.75止盈，賬戶從而來到了13000。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,295,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,"buy, close","call, stock",100張,155 call,"股價有機率產生一口氣突破157, 買入了718 ",週四NVIDIA 155高開，由於未平倉期權數量中最多的是100張這週五到期的155 call，阿寶根據判斷，周股價有機率產生一口氣突破157，於是大膽買入了718 155 call。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,297,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,take_profit,,,,"止盈，成本5.3, 止盈的時候6.7",而阿寶在這裡選擇了止盈，成本5.3，止盈的時候6.7，賬戶也是來到新高16000。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,318,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,stock,,152至157.5,股價的隱含波動範圍在152,期權推算出股價的隱含波動範圍在152至157.5，而一旦突破了157.5就會產生gamma，從而繼續推動股價上漲。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,320,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,buy,call,,150 call,"買入了NVIDIA 718 , 成本6.2",所以阿寶在週一一早就買入了NVIDIA 718 150 call，成本6.2，這意味著7月18號時我的盈虧平衡點為161.2。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,328,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,對於這次跌幅，有很多阿寶的粉絲非常不淡定，由於期權的槓桿屬性，看著賬戶的浮虧，覺得這次跌幅是瀑布，恐慌情緒蔓延。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,329,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,在這裡，阿寶還是要說一點，作為期權的持有者，那就應該要做好會有巨大浮動盈虧的心理準備。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,339,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,call,,,,其次，距離這張call到期日718還有將近3周的時間。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,352,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,buy,stock,,,,做市商大量買入了更多股票推高股價。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,353,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,take_profit,,,,,而阿寶在這裡選擇了止盈。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,354,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,"buy, sell",,,,"買入，6.85, 賣出，賺了0.65",我6.2買入，6.85賣出，賺了0.65的差價，賬戶也隨之來到了新高68000。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,356,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,take_profit,,,,,我週四選擇全部止盈有三個理由。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,357,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,take_profit,,,,,首先，gamma squeeze來到了160並不會長久，很可能日內或者下週出現回撥，所以在160這麼一個高點止盈，我覺得很合適。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,360,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,close,,,,,所以我提前離場，避免了時間損耗。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,374,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,cash,,,,,所以阿寶的原計劃為按兵不動，保持空倉。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,375,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,cash,,,,,對於很多很心急，一天不操作都渾身難受的朋友，阿寶在這裡送你們一句話，滿倉衝鋒的可以是勇士，但懂得空倉的才是將軍。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,381,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,call,,160 call,成本2.9,7月8號週二開盤後，阿寶埋入了NVIDIA 718 160 call，成本2.9，盈虧平衡點在162.9。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,383,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,close,call,105000張,160 call,,我分析了這週期權的資料，發現未平倉最高的期權就是711 160 call，一共105000張。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,406,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,我分析了期權資料，發現排名前三的期權全部in the money。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,407,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,buy,stock,,,,我判斷這周做市商可能得買入無數正股來保證被行權時有足夠多的股票交割。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,408,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,call,,,,而165的call也帶來了潛在的gamma squeeze的可能，形勢一片大好。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,418,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,,,,,阿寶根據NVIDIA期權持倉分佈，發現165 open interest最大有13萬張。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,419,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,根據期權吸引力法則判斷，哪裡open interest最大，哪裡就是磁鐵，價格就會靠近。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,423,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,第二種，超過165，透過期權擠壓效應來到167。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,427,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,"call, covered_call",,,,當時他在160開的120 covered call，這樣的操作與其說是穩健，不如說有點捧著金飯碗要飯的意思。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,432,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,close,,,,,因為165存在的大量未平倉期權就像一塊磁鐵，牢牢地把價格吸引在了這裡。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,433,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,close,call,,,收盤價為164.92,最終的結果是收盤價為164.92，把165這個未平倉最大的call全部絞殺。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,434,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,這也印證了阿寶前幾期影片裡講過的做市商殺期權原則。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,435,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,take_profit,,,,止盈，賬戶最終來到了4,週五當天，我在167止盈，賬戶最終來到了4萬。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,457,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,call,,170 call,,7月15號週二，阿寶分析了NVIDIA本週的期權資料，發現NVIDIA期權open interest最大的持倉是13萬張的718 170 call。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,458,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,stock,,,"股價會有大概率突破170, 股價一旦超過170",由此判斷，NVIDIA這周股價會有大概率突破170，而股價一旦超過170，這13萬張期權產生的gamma會使得股價進一步上升。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,459,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,"buy, sell",call,,170 call,2.5美元,而每張170 call的市價大約在2.5美元，由此我計算出這些期權買賣雙方、散戶、做市商的盈虧平衡點都在172.5附近。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,461,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,stock,一組,,,而基於我對於NVIDIA股價走勢的判斷，我構造了一組最適用於當下的高階期權策略。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,462,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,butterfly,,,,而這個執行策略由於長得像蝴蝶展翅，卻摺疊了一邊的翅膀，故取名為破繭蝴蝶。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,464,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,"buy, sell",call,"一張, 一張, 兩張","167.5 call, 175 call, 172.5 call","買入一張718 , 賣出兩張718 , 成本為2.15, 215刀",買入一張718 167.5 call，買入一張718 175 call，賣出兩張718 172.5 call，總成本為2.15，所以對應的一手是215刀。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,471,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,long,"call, butterfly, stock",,,"股價會在169.65, 收盤股價接近172.5",明白這一點的朋友就會發現，我當時對NVIDIA的觀點是看漲，認為股價會在169.65之上，週五收盤股價接近172.5，才使用了這個破繭蝴蝶策略。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,475,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",NVDA,,"butterfly, stock",,,"股價在7, 股價停在172.5",那麼如果你聽明白了阿寶的策略，你就會明白阿寶的觀點是NVIDIA股價在7月18號會接近172.5，而只要週五股價停在172.5附近，阿寶透過這個破繭蝴蝶的策略就可以獲取最大收益。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,477,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,butterfly,,,最大盈利點放在172.5,為什麼我在設計破繭蝴蝶時會把最大盈利點放在172.5呢？
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,479,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,"buy, sell",call,,170 call,,還記得我們剛才說到最大open interest 170 call買賣雙方的盈虧平衡點在172.5嗎？
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,480,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,stop_loss,,,,,這就會使得172.5成為大量機構和散戶投資者止損、對沖、行權、換手的關鍵點位，存在巨大的流動性。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,483,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,butterfly,,,,因此，我在設計這個破繭蝴蝶策略的時候，選擇把最大收益點放在這些做市商和散戶投資者的盈虧平衡點172.5。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,491,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,call,,,,那為什麼阿寶之前做的是簡單的call，而現在開始做高階期權策略了呢？
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,492,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,這是因為阿寶從4000開始，不能day trade，不能開通期權level four許可權。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,493,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,所以我選擇了從最基礎的策略開始，現在賬戶可以開通level four期權許可權了。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,494,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,,,,,阿寶自然也就開始使用高階期權策略了。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,495,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,call,,,,你們在之前的影片裡只知道之前阿寶做call這類簡單的期權策略，殊不知那其實是劍客沒有用劍。
76,z6ri_AXw1UU_我是如何从4千做到100万的.md,AXw1UU_我是如何从4千做到100万的,usable,496,"NVDA, META, BTC, TSLA, AVGO, AMD, ORCL",,,butterfly,,,,而現在我有一劍可開天門，於是破繭蝴蝶。
